107655180 + RP23-329L1.1 11
107655871 - Cacng4 11
107688688 + 7SK 11
107776369 - Cacng5 11
107831193 - Gm10838 11
107855336 + RP23-145G23.3 11
108043164 + RP23-434K11.1 11
108204668 + Apoh 11
108205242 - Prkca 11
108239191 + RP23-434K11.2 11
108284587 + RP23-261J24.2 11
108286506 + Ccdc46 11
108394978 - RP24-262M23.1 11
108549349 - Olfr1397-ps1 11
108577797 + RP23-249M13.2 11
108681647 + RP23-202G21.2 11
108781663 + Axin2 11
108803329 - RP23-202G21.4 11
108868965 + RP23-31L20.1 11
108928404 - U6 11
109005683 - RP23-391H8.1 11
109021508 - RP23-391H8.2 11
109159443 - Rgs9 11
109224145 + Gna13 11
109224968 - RP23-12N20.1 11
109261382 + AL645791.1 11
109275231 + 9930022D16Rik 11
109287260 + Amz2 11
109299459 - RP23-465A12.7 11
109327745 - mmu-mir-1194 11
109334688 + Arsg 11
109334912 - Slc16a6 11
109361138 - U6 11
109473281 - Wipi1 11
109477634 + RP23-80J21.1 11
109510719 + Prkar1a 11
109583593 - Fam20a 11
109629800 + RP23-103A1.1 11
109658497 + RP23-103A1.3 11
109689360 - 1700012B07Rik 11
109707192 + RP23-103A1.4 11
109797630 + RP23-102B2.2 11
109857159 - Abca8b 11
109957292 - Abca8a 11
110029510 - Abca9 11
110113090 - Abca6 11
110199030 - Abca5 11
110260436 + Map2k6 11
110310643 - Gm10836 11
110405821 + RP23-206P11.1 11
110829347 + Kcnj16 11
110927478 + Kcnj2 11
111137414 + RP23-185J21.1 11
111474620 - RP23-76P19.1 11
111586938 - RP23-76P19.2 11
111662190 - RP23-400D4.1 11
111904892 - RP23-173A8.1 11
111968752 + RP23-173A8.2 11
112292950 - RP23-65J9.1 11
112643290 - RP23-349B9.1 11
112643538 + Sox9 11
112660322 - RP23-36D5.2 11
112686468 + RP23-36D5.3 11
113063152 - RP23-468D17.1 11
113070983 - RP23-326P8.1 11
113197867 + AL596212.1 11
113331568 + Gm16487 11
113480656 + Sstr2 11
113510483 + Cog1 11
113511393 - Slc39a11 11
113534277 + AL603706.1 11
113539844 + RP23-407I21.3 11
113545469 - D11Wsu99e 11
113545726 + D11Wsu47e 11
113571331 - Cpsf4l 11
113613195 - Cdc42ep4 11
113618016 + RP23-407I21.6 11
113928360 - Sdk2 11
113952720 + RP23-175A18.1 11
114048091 - RP23-175A18.2 11
114059572 + RP23-175A18.3 11
114099816 - RP23-197C15.1 11
114113157 + RP23-197C15.2 11
114218443 + RP23-197C15.3 11
114310174 - RP23-197C15.4 11
114525922 + RP23-38A10.2 11
114529838 + Rpl38 11
114536745 + Ttyh2 11
114588722 + Dnaic2 11
114626702 + Kif19a 11
114657259 - Btbd17 11
114660238 + Gpr142 11
114712466 + Gprc5c 11
114732276 + AL669969.1 11
114751355 + Cd300a 11
114770045 + RP23-254J18.4 11
114794185 + RP23-342L24.1 11
114795700 - Cd300lb 11
114821731 - Cd300c 11
114851236 - Cd300ld 11
114863194 - Cd300d 11
114877507 - Gm11711 11
114888326 - RP23-331L12.6 11
114899083 - RP23-331L12.7 11
114909723 - Clm3 11
114923491 - Cd300e 11
114952745 + Rab37 11
114995306 - Cd300lf 11
115024655 + Slc9a3r1 11
115048801 + Tmem104 11
115049173 - Nat9 11
115114592 + AL603828.1 11
115128557 - Grin2c 11
115138364 - Fdxr 11
115158977 - Fads6 11
115168477 + Otop2 11
115183355 - Ush1g 11
115196045 + Otop3 11
115229070 - C630004H02Rik 11
115243230 + Cdr2l 11
115265066 + Ict1 11
115269628 - RP23-380B14.3 11
115281276 - Atp5h 11
115281440 + Kctd2 11
115301859 + 4933422H20Rik 11
115323788 + Slc16a5 11
115324768 - RP23-392H19.5 11
115336981 + Armc7 11
115353176 - Nt5c 11
115354338 + RP23-392H19.8 11
115375701 - Hn1 11
115397590 - Sumo2 11
115425748 + Nup85 11
115462970 + U6 11
115465239 + Mrps7 11
115465365 - Gga3 11
115474283 - Mif4gd 11
115489595 - Slc25a19 11
115518873 - RP23-28I4.2 11
115569911 - Grb2 11
115586122 - RP23-354K2.1 11
115588457 + SNORA70 11
115590780 + RP23-354K2.2 11
115626747 + 2310067B10Rik 11
115674953 - Caskin2 11
115676038 + Tsen54 11
115685363 + Llgl2 11
115722926 + Myo15b 11
115761280 + RP23-332L17.4 11
115773331 + RP23-332L17.5 11
115786341 + RP23-332L17.6 11
115794596 + Sap30bp 11
115794791 - Recql5 11
115813419 - RP23-332L17.8 11
115836023 + Itgb4 11
115855029 - AL607108.2 11
115874033 - Galk1 11
115889276 - H3f3b 11
115891636 + Unk 11
115939275 - Unc13d 11
115948309 - Wbp2 11
115988524 - Trim47 11
115992442 - Trim65 11
116000182 - Mrpl38 11
116025350 - SCARNA4 11
116029480 - Fbf1 11
116060169 + 2310004N24Rik 11
116060359 - Acox1 11
116077317 + Cdk3 11
116099391 - Evpl 11
116135531 - Srp68 11
116142253 + Galr2 11
116147007 - AL645861.3 11
116168178 + AL645861.1 11
116168547 - Exoc7 11
116188031 - 5S_rRNA 11
116196713 - Foxj1 11
116244064 + RP23-184G6.5 11
116274346 - Rnf157 11
116295408 + Fam100b 11
116316551 - Qrich2 11
116327633 + RP23-193A16.2 11
116355516 - Prpsap1 11
116365850 + RP23-193A16.3 11
116392239 + Sphk1 11
116396135 + AL645851.1 11
116411732 + RP23-193A16.6 11
116429485 + AL645851.2 11
116439050 - AL607039.1 11
116442761 - Ube2o 11
116447746 + Aanat 11
116488333 - Rhbdf2 11
116514848 + Gm11744 11
116515627 - Cygb 11
116532974 + 1810032O08Rik 11
116533820 + snoR38 11
116535107 + snoR38 11
116535462 + snoR38 11
116535912 + snoR38 11
116556182 - St6galnac2 11
116611242 - RP23-468A19.1 11
116613481 + RP23-468A19.2 11
116636821 - St6galnac1 11
116689360 - Mxra7 11
116704763 - Jmjd6 11
116704829 + 1110005A03Rik 11
116713754 + Mfsd11 11
116714408 - Sfrs2 11
116780177 + Mgat5b 11
116901507 - RP23-41E14.2 11
116919739 + RP23-41E14.3 11
116938104 + RP23-41E14.4 11
116938557 + SCARNA16 11
116958381 - RP23-41E14.6 11
116976482 + Sec14l1 11
116993804 + 7SK 11
116995912 + RP23-41E14.8 11
117060975 + Sept9 11
117124751 - RP23-284L12.1 11
117274523 - AL603868.2 11
117275703 + RP23-101J23.2 11
117282441 - RP23-101J23.3 11
117287492 + RP23-101J23.4 11
117330814 - AL603868.1 11
117345682 + Gm11733 11
117384917 + RP23-54L24.1 11
117472561 + RP24-133C15.1 11
117515603 + Tnrc6c 11
117643390 + Tmc8 11
117643512 - Tmc6 11
117646369 - RP23-151N19.4 11
117652627 - RP23-151N19.5 11
117658974 + 6030468B19Rik 11
117670982 + Afmid 11
117687406 - Tk1 11
117710565 + Birc5 11
117722066 + RP23-268N22.9 11
117732564 + RP23-268N22.4 11
117734795 - Tha1 11
117783219 + RP23-268N22.5 11
117831361 - Socs3 11
117847606 + Pgs1 11
117890565 + Gm10099 11
117976169 + RP23-28C17.1 11
117987258 - Dnahc17 11
118042349 - U6 11
118066493 - RP23-28C17.4 11
118109880 - Cyth1 11
118151545 - Usp36 11
118203814 - Ddc8 11
118217054 - Timp2 11
118263406 - Lgals3bp 11
118280400 - Cant1 11
118289517 + C1qtnf1 11
118316309 - RP23-159O6.2 11
118338143 + Engase 11
118340772 - RP23-159O6.4 11
118652686 + RP23-266L14.1 11
118714102 - AL591544.1 11
118728534 - RP23-386D6.3 11
118772911 - D11Bwg0517e 11
118849501 + Enpp7 11
118884276 + Cbx2 11
118902283 - Cbx8 11
118947535 - Cbx4 11
118972739 - RP23-458A23.3 11
118999735 - RP23-458A23.4 11
119045830 - RP23-13O17.3 11
119081474 + RP23-13O17.2 11
119089813 - Tbc1d16 11
119089886 + Ccdc40 11
119129201 + Gaa 11
119161403 - Eif4a3 11
119169082 + Card14 11
119216850 - Sgsh 11
119216871 + Slc26a11 11
119251786 + mmu-mir-1932 11
119254382 + AL645911.2 11
119270481 + Rnf213 11
119276792 - AL645911.3 11
119352661 + RP23-25M3.5 11
119360862 + A730011L01Rik 11
119409067 - Nptx1 11
119409944 + RP23-161I3.2 11
119464219 + Rptor 11
119507944 - RP24-225K18.2 11
119607715 + SNORA31 11
119695679 - RP24-225K18.3 11
119774755 + Chmp6 11
119799825 + RP24-225K18.5 11
119804012 - RP24-225K18.6 11
119804077 + Baiap2 11
119876176 - mmu-mir-338 11
119908481 - Aatk 11
119948141 - Azi1 11
119960045 - 2410002I01Rik 11
119960242 + 1810043H04Rik 11
120011876 + RP23-37J21.5 11
120012520 + AL807824.1 11
120012660 - Slc38a10 11
120046657 + Gm9734 11
120051197 - RP23-37J21.6 11
120078307 - RP23-37J21.8 11
120092899 - RP23-37J21.9 11
120094261 + Bahcc1 11
120097436 - RP23-296K20.1 11
120209856 - Actg1 11
120209992 + 0610009L18Rik 11
120222848 + Fscn2 11
120240078 - 2310003H01Rik 11
120240180 + Gm9981 11
120299022 - Nploc4 11
120303958 + Tspan10 11
120314814 - Pde6g 11
120317003 + AL669855.2 11
120319382 - 1810049H13Rik 11
120319429 + Ccdc137 11
120328921 - Arl16 11
120328949 + Hgs 11
120345927 + Mrpl12 11
120349896 - AL669855.1 11
120353154 + Slc25a10 11
120353708 - RP23-82I5.15 11
120392013 + Gcgr 11
120393098 - RP23-82I5.17 11
120411041 - Fam195b 11
120412446 - Dysfip1 11
120434567 - P4hb 11
120442938 - Arhgdia 11
120459679 - Thoc4 11
120459735 + Anapc11 11
120469791 + Npb 11
120479250 - Pcyt2 11
120486554 - Sirt7 11
120489495 - AL663030.1 11
120494914 - Mafg 11
120505083 - Pycr1 11
120508984 + RP23-84C12.13 11
120509472 - Myadml2 11
120520471 + RP23-84C12.14 11
120522489 - Notum 11
120534306 + Aspscr1 11
120575052 - Stra13 11
120575239 + Lrrc45 11
120582784 + Rac3 11
120588595 - Dcxr 11
120593428 - Cbr2 11
120624108 + Hmga1-rs1 11
120624203 + AL663090.1 11
120626624 + RP23-99M13.2 11
120645521 - Rfng 11
120645586 + Gps1 11
120657717 - Dus1l 11
120685492 - Fasn 11
120692343 + RP23-99M13.8 11
120794186 - Ccdc57 11
120809794 + Slc16a3 11
120823127 + AL662901.1 11
120852647 - Csnk1d 11
120865098 - RP23-378G22.3 11
120890716 + RP23-400P17.2 11
120892172 + U3 11
120900732 - Cd7 11
120924883 - Sectm1b 11
120942534 - Sectm1a 11
120953873 - RP23-400P17.5 11
120958521 - RP23-400P17.6 11
120968441 - RP23-400P17.7 11
120979991 - Tex19.2 11
121007457 + Tex19.1 11
121021585 + Uts2r 11
121027239 - RP23-349B15.1 11
121065749 + Hexdc 11
121066025 - 1110031I02Rik 11
121090636 - BC017643 11
121098567 + Narf 11
121116808 + Foxk2 11
121215759 - Wdr45l 11
121249565 - Rab40b 11
121276740 - RP23-293H17.5 11
121282715 + Fn3krp 11
121296227 + Fn3k 11
121313263 + Tbcd 11
121380647 - Zfp750 11
121534467 - B3gntl1 11
121562858 + Metrnl 11
121664421 + RP23-342H16.1 11
121691417 - RP23-342H16.7 11
121691561 + Ptchd3 11
121718087 + RP23-342H16.3 11
121745177 - RP23-342H16.5 11
121748282 - RP23-342H16.4 11
121786643 - RP23-342H16.6 11
121818041 - RP23-156G21.1 11
121831999 - RP23-156G21.2 11
3235511 + AC159283.1 12
3236611 + AC159283.2 12
3309959 - Rab10 12
3365132 + Kif3c 12
3426644 - 1110002L01Rik 12
3426855 + Asxl2 12
3572523 + Dtnb 12
3699178 + CR974568.2 12
3791750 - CR974568.1 12
3806980 + Dnmt3a 12
3862244 - RP23-39N20.1 12
3954951 + Pomc 12
4038915 - Efr3b 12
4082612 + Dnajc27 12
4133103 + Adcy3 12
4234027 + AC162932.2 12
4234294 - Cenpo 12
4347647 + 5S_rRNA 12
4394482 + 7SK 12
4483976 - Ncoa1 12
4599814 + Itsn2 12
4745225 - 4930417G10Rik 12
4756558 + U6 12
4765353 + U6 12
4776038 - A830093I24Rik 12
4776145 + Pfn4 12
4824414 + 0610009D07Rik 12
4848379 - Fkbp1b 12
4850153 + BC068281 12
4881165 - Gm1964 12
4914511 - Ubxn2a 12
4924210 + Atad2b 12
5006174 - U6 12
5024931 + Atad2b 12
5382488 - Klhl29 12
5419181 + 2810032G03Rik 12
5649868 + AC165293.1 12
5850518 + 5S_rRNA 12
7866706 + AC124134.1 12
7890451 - AC125041.1 12
7984479 + Apob 12
8214929 + 1110057K04Rik 12
8308760 - Gdf7 12
8320244 + Hs1bp3 12
8506438 - Rhob 12
8579122 - AC117236.1 12
8605872 - Slc7a15 12
8681204 + Pum2 12
8777987 - AC110382.1 12
8778129 + Sdc1 12
8884265 - RP23-344H23.1 12
8928130 + Laptm4a 12
8954735 + Matn3 12
8980698 + Wdr35 12
9036803 + Ttc32 12
9436352 + AC121569.2 12
9577381 - AC121569.1 12
9581303 + Osr1 12
9650623 - SNORA17 12
9872256 - U6 12
10376779 + Nt5c1b 12
10397598 + Rdh14 12
10907047 - AC156939.1 12
11157179 - Kcns3 12
11215754 - Msgn1 12
11229005 - 1700034J04Rik 12
11272572 - Gen1 12
11272692 + Smc6 12
11443384 - Vsnl1 12
11445039 + AC139207.1 12
11462885 + CT009765.1 12
11695810 - 7SK 12
12020429 + SNORA17 12
12029823 + CT027556.2 12
12113543 + 5S_rRNA 12
12268983 + Fam49a 12
12689424 - 5S_rRNA 12
12706845 + U6 12
12918792 + AC127270.1 12
12948720 - Mycn 12
13170569 - U8 12
13255980 - Ddx1 12
13275939 + Nbas 12
13329794 + Nbas 12
13425875 - U7 12
13462776 - AC154517.3 12
13497421 - U6 12
13514774 - U6 12
14158844 - Fam84a 12
14291243 + Gm16497 12
14501274 + AC132221.2 12
14513393 + U6 12
14885301 + U6 12
15823683 - Trib2 12
15823809 + AC159622.1 12
16197157 + AC102435.1 12
16596576 - Lpin1 12
16660276 + Ntsr2 12
16806933 + AC157352.1 12
16807692 - Greb1 12
16817775 + E2f6 12
16901784 + Rock2 12
16946800 + SNORA32 12
17007214 - Pqlc3 12
17018360 - AC159312.1 12
17182988 - Kcnf1 12
17240418 + AC159815.1 12
17273351 + Pdia6 12
17336165 - Atp6v1c2 12
17355264 + Nol10 12
17551778 + Odc1 12
17552952 + SNORA42 12
17652011 - 7SK 12
17697620 + Hpcal1 12
17888720 + CT030170.1 12
17956354 - CT030170.2 12
17999907 + Gm4983 12
18186049 + mmu-mir-1937a 12
18223364 + CT030242.2 12
18521544 + 5730507C01Rik 12
18687388 + AC124601.1 12
18859695 + 2410018L13Rik 12
19335163 + AC124739.1 12
19363421 - AC124739.2 12
19393665 + Gm5784 12
19550476 + AC127242.2 12
19612784 + AC127242.1 12
19897831 + AC134254.1 12
20135620 + AC165157.1 12
20145015 + AC165157.2 12
20202473 + BC099486 12
20421578 + 6030426L16Rik 12
20620887 + AC164424.1 12
20790324 + AC163634.1 12
20821332 - 1700030C10Rik 12
20902499 - AC158366.2 12
20906728 - Zfp125 12
20927123 - RP23-33N12.1 12
20957969 - AC158366.1 12
21117805 + Asap2 12
21292054 - Itgb1bp1 12
21292219 + Cpsf3 12
21293788 + SNORA21 12
21322282 + Iah1 12
21360215 + U6 12
21379493 - Adam17 12
21423498 - Ywhaq 12
21650166 - AC153727.1 12
21840167 - BC099486 12
21954905 - AC156036.1 12
22096865 + AC126045.2 12
22162562 - AC126045.3 12
22324391 - Gm5433 12
22382205 - AC126045.1 12
22510932 - Gm5433 12
22562680 - AC123808.1 12
22685849 + RP23-339D20.1 12
22801160 - AC122327.1 12
22990656 + RP23-286D7.1 12
23167900 + AC134917.1 12
23320396 + AC166358.1 12
23534192 + 2410018L13Rik 12
23979571 - 2410018L13Rik 12
24052525 - AC132472.1 12
24319561 - 2410018L13Rik 12
24465043 - Gm10330 12
24782134 - 9030624G23Rik 12
24862362 - AC125543.1 12
25178521 - AC132587.1 12
25183469 + Taf1b 12
25257181 + Grhl1 12
25336236 + Klf11 12
25366678 - Cys1 12
25393106 + Rrm2 12
25463883 + SNORA70 12
25512739 - RP23-431C5.1 12
25514254 + Mboat2 12
25659797 + Kidins220 12
25780955 - Id2 12
26372666 + 5S_rRNA 12
27100121 - Rnf144a 12
27141317 - Rsad2 12
27154069 + Cmpk2 12
27845311 - Gm9866 12
28027439 - Sox11 12
28316668 + SNORA17 12
28745393 - 5S_rRNA 12
29035128 + SNORA17 12
29232129 - 1110015M06Rik 12
29267388 - Allc 12
29308155 - Colec11 12
29320790 - Rps7 12
29334505 + Rnaseh1 12
29360096 + Adi1 12
29435271 - Ttc15 12
29436693 + Tssc1 12
29720159 - 5S_rRNA 12
30219801 + Myt1l 12
30622901 + Pxdn 12
30744522 + RP24-287O1.2 12
30817489 - Tpo 12
31058240 - Sntg2 12
31142936 - AC154485.1 12
31269309 + Tmem18 12
31569187 + Fam150b 12
31596436 - Acp1 12
31596533 + Sh3yl1 12
31741940 + SNORA17 12
31758848 + Fam110c 12
31856066 + 6030469F06Rik 12
31943927 - SNORA65 12
31950159 + Lamb1-1 12
32009623 - CR974423.1 12
32036280 - Dld 12
32065595 + U7 12
32123166 + Slc26a3 12
32184481 - Cbll1 12
32184933 + Gm10473 12
32189584 - CR974423.2 12
32244834 - Slc26a4 12
32319464 - Bcap29 12
32339691 - Dus4l 12
32339734 + Cog5 12
32398791 - Gpr22 12
32543323 + SCARNA17 12
32635088 - Hbp1 12
32746161 - Prkar2b 12
32893524 - Pik3cg 12
33040067 - 7SK 12
33064005 + 2010109K11Rik 12
33396880 + AC164561.1 12
33505340 + Nampt 12
33509265 + CT572998.1 12
33638654 - AC155258.1 12
33638756 + Sypl 12
33684875 - U6atac 12
33777740 - Cdhr3 12
33796827 + RP24-112H7.2 12
33832462 - RP24-112H7.1 12
33832558 + Atxn7l1 12
33913719 - RP24-298A20.1 12
34079625 - RP24-80F17.2 12
34079719 + Efcab10 12
34114509 + Twistnb 12
34137708 - SNORA17 12
34613290 + Ferd3l 12
34642536 + Twist1 12
35213739 - Hdac9 12
35559213 - 4921508M14Rik 12
35579718 + SNORA17 12
35622283 - AC133459.4 12
35669560 + AC133459.1 12
35685229 - 7SK 12
35739773 + Gm10933 12
35763409 + Snx13 12
35879569 - mmu-mir-680-3 12
36125862 + U6 12
36219710 - Ahr 12
36652207 + Agr3 12
36719494 + Agr2 12
36769087 - Tspan13 12
36816963 + Gm5434 12
36883368 - Bzw2 12
36883740 + Ankmy2 12
36979985 - 1700108M19Rik 12
37040823 + Sostdc1 12
37100470 - SNORA17 12
37108106 + Ispd 12
37835133 + Meox2 12
37968228 + Tmem195 12
38607292 + Dgkb 12
39505967 + Etv1 12
39998114 - U7 12
40188117 + SNORA17 12
40348002 + SNORA17 12
40764612 - Arl4a 12
40764686 + RP24-231P11.3 12
40860815 - Scin 12
40925902 - Gm889 12
40949345 + AC157571.1 12
40949398 - mmu-mir-1938 12
40949772 - Ifrd1 12
41172361 - Zfp277 12
41172640 + Dock4 12
41750677 + Immp2l 12
42075159 - SNORA17 12
42212555 - Lrrn3 12
44844024 + SNORA33 12
44945180 - Gm10165 12
45311055 - Dnajb9 12
45322357 + Pnpla8 12
45429971 + Nrcam 12
46024183 + RP24-497G20.2 12
46071865 - RP24-497G20.1 12
46175480 - Stxbp6 12
46209994 + SNORA17 12
46460686 + 5S_rRNA 12
46538167 + Gm9921 12
47085330 + SNORA73 12
47798164 - Nova1 12
47919738 - Nova1 12
47933794 - 7SK 12
48003069 - U4 12
50110870 + U6 12
50483680 + Foxg1 12
50486161 + RP24-490H13.2 12
50502264 + Gm9804 12
50679570 - SNORA17 12
51724527 + Gm10468 12
51750090 - Prkd1 12
52186674 + SNORA25 12
52398474 + AC161116.1 12
52449048 + G2e3 12
52478567 + Scfd1 12
52694344 + Coch 12
52792205 + Ap4s1 12
52792874 - Strn3 12
52841329 - U6 12
52930523 - Hectd1 12
52930652 + Gm5785 12
53072308 - Heatr5a 12
53107488 - 6530401N04Rik 12
53129050 - Gpr33 12
53198724 + Nubpl 12
53604959 + Arhgap5 12
53703309 - AC155819.1 12
53704775 + U6 12
53705578 - U6 12
53800370 + Akap6 12
54147813 - 5S_rRNA 12
54349663 + Npas3 12
55171190 + AC139934.1 12
55236375 + AC115785.1 12
55304847 - Egln3 12
55340225 + U1 12
55341887 - U1 12
55529048 + AC155300.1 12
55615585 - Gm10465 12
55757559 - 1110002B05Rik 12
55767777 - AC155256.1 12
55796884 - Eapp 12
55797769 + U1 12
55802693 - AC165349.2 12
55811295 + U1 12
55815205 + U1 12
55820313 - U1 12
55830589 + U1 12
55835705 - U1 12
55839609 - U1 12
55896649 - Snx6 12
55963778 - Cfl2 12
56086765 - Baz1a 12
56098059 + U6 12
56181097 - 2700097O09Rik 12
56181552 + Srp54a 12
56181553 + Srp54c 12
56225515 + 1700047I17Rik1 12
56225768 - Gm9802 12
56300579 + 1700047I17Rik2 12
56300832 - Gm9802 12
56331461 + AC174776.1 12
56403624 + 1110008L16Rik 12
56403695 - Ppp2r3c 12
56485209 + Psma6 12
56497216 - RP24-93H15.2 12
56593544 - Nfkbia 12
56666226 + Aldoart2 12
56700460 + Insm2 12
56921651 + AC159624.1 12
56922154 - Ralgapa1 12
56937353 + Brms1l 12
57011910 - U6 12
57157746 - AC159245.1 12
57353431 - SNORA17 12
57368191 - 7SK 12
57446861 - Mbip 12
57625140 - RP23-129H12.1 12
57637895 - Nkx2-1 12
57652446 + SNORA17 12
57714271 - Nkx2-9 12
57790905 + RP23-136M3.4 12
57792754 + Pax9 12
58298459 - Slc25a21 12
58331399 + Mipol1 12
58374299 - RP23-451E1.2 12
58551107 - RP23-287C21.2 12
58621611 - RP23-287C21.3 12
58647108 - Foxa1 12
58665100 + 4921506M07Rik 12
58719589 - RP23-20M6.2 12
58734002 - AC123067.1 12
58797921 + AC123943.1 12
59312791 + Sstr1 12
59369821 - Clec14a 12
60113004 - Sec23a 12
60114424 + Sip1 12
60141322 + U2 12
60162445 - Trappc6b 12
60167906 + Pnn 12
60182006 + AC153654.2 12
60195524 - AC132607.2 12
60196786 + Mia2 12
60230781 + Ctage5 12
60235059 + SNORA26 12
60320712 - Fbxo33 12
60766771 - SNORA17 12
60773977 + SNORA3 12
61836485 + U6 12
62624137 + Lrfn5 12
62968043 + 7SK 12
63021561 + U6 12
63699997 - AC159639.1 12
64174128 - AC157823.1 12
64710855 + U6 12
65575677 - Fscb 12
65837389 + SNORA17 12
65842165 + AC155240.1 12
66018898 + Gm527 12
66066502 - Klhl28 12
66066964 + Fam179b 12
66137320 + Prpf39 12
66157560 + SNORD127 12
66174920 - Fkbp3 12
66176593 + Fancm 12
66273591 - C79407 12
66326504 + Wdr20b 12
66506957 - SNORA17 12
66631239 + U6 12
66648374 + AC131332.1 12
66663281 - SNORA17 12
66667077 + SNORA17 12
67385344 - AC125344.1 12
67662359 - SNORA17 12
68322236 - Mdga2 12
68323368 - AC117250.1 12
68590218 - 5S_rRNA 12
68611724 + AC147029.1 12
68713283 + U2 12
69701957 + 5S_rRNA 12
70243053 - RP23-17K9.12 12
70253364 - U6 12
70260173 - Rps29 12
70269801 + Ppil5 12
70285070 - Rpl36al 12
70285189 + Mgat2 12
70299416 - 1110034A24Rik 12
70305862 + AC099934.1 12
70329166 - Pole2 12
70342163 + Klhdc1 12
70374419 - RP23-17K9.4 12
70397668 + Klhdc2 12
70458153 - Sdccag1 12
70473153 + Arf6 12
70473445 - AC157822.1 12
70662324 - AC153658.1 12
70683977 - Gm71 12
70687245 - U6 12
70782588 - Sos2 12
70825836 - L2hgdh 12
70825937 + Atp5s 12
70864931 - mmu-mir-681 12
70891275 + 4930512B01Rik 12
70891694 - Cdkl1 12
70994187 - Map4k5 12
70994256 + Atl1 12
71022478 - AC166827.1 12
71031891 + 7SK 12
71064460 + Atl1 12
71087989 - Sav1 12
71095879 - U6 12
71212701 + Gm9997 12
71212947 - Nin 12
71255129 + RP23-101G11.3 12
71328828 + RP23-417C21.1 12
71332475 - Pygl 12
71448306 - Trim9 12
71554082 + Tmx1 12
71774633 + U6 12
71926501 + Frmd6 12
72013246 + Gm10457 12
72036315 + 7SK 12
72038883 + Actr10 12
72075608 + Psma3 12
72116819 - RP24-273K21.3 12
72116954 + Arid4a 12
72212431 + Tomm20l 12
72237662 - Timm9 12
72237835 + 2700049A03Rik 12
72410871 + Dact1 12
72422647 - RP23-50H15.2 12
72825639 + 7SK 12
72932065 + Daam1 12
73171978 - Gpr135 12
73186426 - 2810055F11Rik 12
73186576 + Jkamp 12
73231305 - CR974486.1 12
73286004 - 4930403N07Rik 12
73510041 - Rtn1 12
73542853 + Lrrc9 12
73637344 + 1810048J11Rik 12
73765793 - Dhrs7 12
73862302 + Ppm1a 12
74040932 + Six6 12
74041820 - Six6os1 12
74147451 - Six1 12
74214403 - Six4 12
74224704 + Mnat1 12
74246892 - SNORA17 12
74387694 - Trmt5 12
74387766 + Slc38a6 12
74510544 - D830013O20Rik 12
74647326 - Tmem30b 12
74685784 + Prkch 12
74750570 + AC123940.1 12
75002362 + Hif1a 12
75050772 - RP24-103K4.2 12
75062129 + AC124712.1 12
75065517 + Snapc1 12
75098744 + Syt16 12
75389722 + 1700086L19Rik 12
75398461 + Dbpht2 12
75404326 - AC158365.2 12
75417381 - AC158365.1 12
76278319 - Kcnh5 12
76409309 + Rhoj 12
76517768 - Gphb5 12
76697187 - Ppp2r5e 12
76770494 - Wdr89 12
76836662 - Sgpp1 12
76919121 + Syne2 12
77253614 - RP24-406J12.2 12
77278246 - Esr2 12
77347721 - Tex21 12
77356395 + Mthfd1 12
77425878 + Akap5 12
77469986 - Zbtb25 12
77471253 + Zbtb1 12
77505163 + Hspa2 12
77518608 + AC124453.1 12
77521477 - U6 12
77545547 + Gm10451 12
77634569 + Plekhg3 12
77648802 - AC163033.1 12
77792967 + 7SK 12
77811534 - Spnb1 12
77866525 + Churc1 12
77866576 + Fntb 12
77896493 - Gpx2 12
77923895 - Rab15 12
78063188 - Max 12
78340052 + Fut8 12
78482078 - AC132342.2 12
78494091 + U6 12
78519404 + U1 12
78915796 - SNORA17 12
79266533 + SNORA17 12
79327721 + Gphn 12
79452057 + AC124346.1 12
79792522 + Fam71d 12
79849979 + Mpp5 12
79853775 - U6 12
79962513 - Atp6v1d 12
79962806 + Eif2s1 12
80007951 - Plek2 12
80108324 - Tmem229b 12
80130181 + Plekhh1 12
80190608 - Pigh 12
80231764 + Arg2 12
80273654 - Vti1b 12
80293280 - Rdh11 12
80309901 + Rdh12 12
80397269 - Zfyve26 12
80398338 + Rad51l1 12
81214000 - Zfp36l1 12
81233831 - AC108401.1 12
81291858 + Strm 12
81361350 - Actn1 12
81481545 - CT030161.1 12
81492738 - SCARNA3 12
81537588 - Dcaf5 12
81542434 - AC163282.2 12
81564225 + Exd2 12
81618868 + U3 12
81619903 - AC163282.1 12
81620034 + Galntl1 12
81723920 - U6 12
81744820 - Erh 12
81745226 + Slc39a9 12
81793453 - RP24-388M1.2 12
81793578 + 3830431G21Rik 12
81861674 - Gm1568 12
81891546 + 4933426M11Rik 12
82012464 + U6 12
82046507 + Sfrs5 12
82069022 - Slc10a1 12
82127795 + Smoc1 12
82433938 - AC124384.1 12
82434151 - Slc8a3 12
82480369 - Gm4787 12
82522832 - Adam4 12
82602227 + SNORA40 12
82633876 - Synj2bp 12
82669461 - Adam21 12
82688786 + RP23-315C11.3 12
82690857 - RP23-315C11.2 12
82695995 - Med6 12
82699121 + AC154908.2 12
82732356 + Ttc9 12
82882162 - Map3k9 12
82961017 + Pcnx 12
83251455 + 5S_rRNA 12
83270407 + Sipa1l1 12
83644829 + AC156643.1 12
83686447 - 5S_rRNA 12
83717912 + Rgs6 12
83719012 + Gm10006 12
83873443 - SNORA17 12
