-4.84814 -11.5619
-3.89588 -12.1111
-3.89588 -12.1111
-3.69193 -10.3967
-2.33182 -11.3026
0.216281 -11.5833
0.369873 -10.9181
-2.43526 -10.5528
-2.04013 -11.2683
-3.32062 -10.6176
-4.25484 -10.9855
-4.05215 -12.0633
-4.05215 -12.0633
-3.83351 -11.5509
-3.68734 -10.0991
-3.85145 -10.0486
-4.21822 -10.4131
-4.92512 -11.3013
-3.47121 -9.64632
-3.47121 -9.64632
-3.47121 -9.64632
-3.47121 -9.64632
-3.47121 -9.64632
-3.79677 -9.824
-3.79677 -9.824
-3.39421 -9.95226
-4.28265 -9.92885
-3.99462 -11.3462
-3.99462 -11.3462
-3.99462 -11.3462
-4.30817 -9.98572
-3.31096 -10.1646
-1.49714 -10.1731
2.29801 -12.7316
2.29801 -12.7316
2.15295 -12.137
-1.3108 -10.7199
-2.02011 -10.0647
2.0608 -11.5372
2.0608 -11.5372
2.0608 -11.5372
-2.46659 -9.81492
-1.73756 -10.5309
-3.54824 -9.84756
-2.63808 -10.0472
-2.63808 -10.0472
-3.38817 -11.036
-4.83462 -11.5254
-5.04398 -11.5812
-5.04398 -11.5812
-4.33343 -11.5583
-4.72274 -11.1767
-3.52191 -10.2857
-3.69858 -10.9319
-3.69858 -10.9319
-3.69858 -10.9319
-3.85413 -10.2187
-2.77093 -10.4366
-2.74528 -9.60234
-3.95237 -10.3263
-3.97608 -12.3994
-3.64673 -10.032
-2.55601 -9.93391
-2.96687 -10.5091
-2.96687 -10.5091
-2.96687 -10.5091
-2.96687 -10.5091
-4.25154 -10.8208
-4.26653 -10.7562
-3.90568 -10.4607
-3.36743 -10.6331
-4.45358 -11.225
-4.38526 -10.7563
-3.9237 -11.7508
-3.9237 -11.7508
-3.9237 -11.7508
-4.29573 -10.9565
-4.58508 -10.6852
-4.05416 -9.96312
-4.05416 -9.96312
-4.05416 -9.96312
-4.02351 -10.5715
-4.85673 -12.3235
-3.64276 -11.5697
-3.64276 -11.5697
-4.15147 -12.5976
-3.75711 -10.2951
-3.14375 -9.86254
-3.63803 -9.76688
-3.63803 -9.76688
-4.07727 -10.7091
-4.9226 -10.9748
-4.9226 -10.9748
-4.69241 -10.2697
-4.69241 -10.2697
-4.40397 -10.0327
-1.75419 -9.89554
-2.44642 -9.84959
-4.04713 -10.1286
-4.04713 -10.1286
-2.68585 -10.7763
-2.68585 -10.7763
-3.4809 -10.0149
-3.4809 -10.0149
-3.4809 -10.0149
-2.00817 -9.85271
4.99327 -12.6596
5.51061 -12.8776
5.51061 -12.8776
-1.98971 -10.0944
-1.98971 -10.0944
-1.43234 -11.0132
-1.43234 -11.0132
-2.59148 -9.81981
-2.8851 -9.84339
-4.05825 -10.7021
-4.16925 -11.7877
-2.72957 -12.3901
-2.72957 -12.3901
-2.9819 -12.3056
-2.9819 -12.3056
-1.86599 -12.6007
-1.86599 -12.6007
-1.86599 -12.6007
0.0913485 -12.0126
0.0913485 -12.0126
-2.64119 -12.2381
-2.64119 -12.2381
-2.64119 -12.2381
-2.64119 -12.2381
-2.64832 -10.3496
-2.64832 -10.3496
-2.64832 -10.3496
-2.09857 -10.4748
-2.09857 -10.4748
-1.45699 -10.2704
-2.13572 -10.4228
-2.80067 -9.95056
-3.60714 -11.6306
-2.78146 -13.0268
-2.87363 -11.5806
-2.87363 -11.5806
-2.61554 -11.0457
-2.61554 -11.0457
-4.22941 -11.7658
-4.22941 -11.7658
-3.22047 -12.8105
-3.75599 -15.0386
-3.17584 -13.6616
-3.17584 -13.6616
0.812199 -13.969
0.812199 -13.969
-0.74283 -13.7309
-1.63422 -14.0475
-1.63422 -14.0475
-1.63422 -14.0475
-3.69728 -11.5525
-2.55491 -11.017
-2.55491 -11.017
-3.90392 -10.5944
-3.49758 -10.5739
-3.30493 -10.1286
-3.29768 -10.5952
-3.38186 -10.7746
-3.38186 -10.7746
-4.02935 -10.085
-3.94268 -9.94541
-3.36378 -10.4473
-4.26356 -12.8344
-4.21248 -13.2042
-4.54155 -11.2236
-4.36294 -11.0811
-5.47849 -14.3101
-5.41956 -14.8806
-5.41956 -14.8806
-5.41956 -14.8806
-4.06669 -13.3229
-2.88455 -12.8879
-2.32899 -11.8251
7.58374 -15.3457
7.58374 -15.3457
1.24552 -11.6254
1.24552 -11.6254
-2.03082 -9.86557
2.98764 -12.1506
-2.1764 -9.73261
-1.97338 -9.80492
-0.800193 -10.491
-0.0356536 -10.622
-2.14072 -10.2001
-2.14072 -10.2001
-3.03833 -10.1892
-3.22502 -11.9901
-3.54487 -10.9322
-4.32745 -12.4957
-4.32745 -12.4957
-4.32745 -12.4957
-4.32745 -12.4957
-4.3705 -11.8211
-4.3705 -11.8211
-4.3705 -11.8211
-4.58668 -13.1317
-5.31565 -14.3254
-4.80853 -12.2453
-4.80853 -12.2453
-4.80853 -12.2453
-4.80853 -12.2453
-4.0799 -9.86048
-4.18047 -10.0334
-3.3257 -10.2242
-3.55231 -10.8444
-3.55231 -10.8444
-1.60668 -10.6243
-3.62543 -9.73451
-3.05343 -9.55622
-2.66869 -9.84455
-2.21607 -10.9048
-1.58543 -9.94066
-1.58543 -9.94066
-2.01446 -9.98945
-4.01553 -10.6356
-2.83895 -11.0899
-2.21606 -9.94816
-1.04644 -10.6848
-1.72985 -11.5492
-1.72985 -11.5492
-3.39904 -10.5866
-4.21291 -11.0116
-3.57796 -11.3143
-1.92817 -10.2464
-1.92817 -10.2464
-2.64922 -9.84201
-2.64922 -9.84201
-3.45551 -9.71969
-4.003 -10.1794
-3.70198 -11.6865
-4.12103 -11.2561
-5.15765 -11.6453
-5.11256 -11.394
-5.42377 -12.2615
-5.18982 -13.2882
-2.89172 -11.9345
-2.89172 -11.9345
3.15988 -14.7077
3.15988 -14.7077
0.725552 -12.2898
-2.48153 -10.9623
-2.48153 -10.9623
-3.71827 -10.7292
-4.66498 -11.0966
-4.6222 -10.4712
-4.6222 -10.4712
-4.6222 -10.4712
-4.6222 -10.4712
-3.83084 -10.3484
-3.83084 -10.3484
-3.83084 -10.3484
-2.55494 -10.6126
-0.486633 -10.5762
-0.486633 -10.5762
-2.02394 -10.2782
-1.68075 -10.3999
1.34475 -12.1465
-2.02282 -10.1205
-3.10782 -10.6255
-3.73433 -10.3218
-3.73433 -10.3218
-3.73433 -10.3218
-3.73433 -10.3218
-1.64088 -10.8627
-1.4413 -10.1888
4.80751 -13.7349
0.687846 -11.2694
0.687846 -11.2694
0.175703 -11.3697
4.02648 -12.5462
-0.570368 -10.4153
-0.570368 -10.4153
-0.23514 -10.6476
-0.795436 -10.8205
-0.795436 -10.8205
-0.795436 -10.8205
-0.795436 -10.8205
0.976664 -12.9253
0.976664 -12.9253
0.976664 -12.9253
-2.65808 -11.22
-0.328666 -11.5249
-0.328666 -11.5249
-0.328666 -11.5249
-0.328666 -11.5249
-0.820803 -10.4443
-0.820803 -10.4443
0.565041 -11.6335
0.565041 -11.6335
-2.22944 -9.98
-2.58796 -9.8262
-2.58796 -9.8262
-1.6105 -11.3758
-1.25276 -11.3728
-1.37253 -12.0196
-1.37253 -12.0196
-1.37253 -12.0196
-1.36016 -12.2509
-1.36016 -12.2509
-2.66306 -11.2593
-4.39111 -12.7111
-3.37529 -11.0364
-1.59882 -12.0825
0.245052 -12.7166
2.97786 -13.7507
2.97786 -13.7507
2.30646 -13.027
-2.511 -10.0439
-1.41239 -11.202
-1.14399 -10.2404
-1.77516 -10.2045
-1.77516 -10.2045
-1.77516 -10.2045
2.06417 -11.5585
0.0356828 -10.8785
0.0356828 -10.8785
-0.849728 -10.3207
-0.849728 -10.3207
-0.849728 -10.3207
-2.1544 -10.0059
-2.1544 -10.0059
-2.45347 -9.7173
-4.28822 -10.2685
-6.20809 -12.9301
-5.54145 -11.946
-5.25967 -11.4187
-5.5899 -12.4433
-5.39699 -12.2339
-5.39699 -12.2339
-4.82881 -11.7706
-5.44127 -11.4475
-5.44127 -11.4475
-5.44127 -11.4475
-5.23038 -11.9499
-5.23038 -11.9499
-4.8471 -13.0168
-4.43894 -12.7149
-3.82194 -13.2849
-3.60281 -12.0555
-3.60281 -12.0555
-1.14433 -13.1554
-1.14433 -13.1554
-1.7298 -11.9751
-1.7298 -11.9751
-0.648308 -11.8082
-0.648308 -11.8082
-0.648308 -11.8082
2.23546 -12.1443
0.138154 -11.2897
0.138154 -11.2897
-2.51995 -9.90407
-1.51602 -10.4877
-3.58191 -10.0791
-3.58191 -10.0791
-3.58191 -10.0791
-2.80049 -11.1638
-3.4706 -10.6108
-3.92219 -10.3426
-3.49346 -11.6435
-2.26441 -11.0514
-2.26441 -11.0514
-2.26441 -11.0514
-3.02352 -12.3672
-3.33426 -11.6051
-3.63827 -10.2588
-4.66084 -12.1703
-5.07396 -11.4337
-5.77046 -12.2915
-5.85949 -12.0991
-5.42834 -12.2559
-5.09518 -11.3764
-4.54425 -10.3178
-4.54425 -10.3178
-4.54074 -10.6491
-4.00601 -10.5765
-3.72727 -9.98125
-3.54336 -9.91219
-3.05975 -9.88486
-1.64826 -10.4583
-1.88266 -11.5737
-1.88266 -11.5737
-2.26782 -10.7291
-2.26782 -10.7291
-2.09402 -10.9988
-2.69311 -10.0621
-0.704173 -10.6416
0.613492 -12.1013
-2.42373 -11.6204
-2.42373 -11.6204
-2.52849 -11.7116
-2.00972 -13.3192
-2.00972 -13.3192
-2.12483 -11.5284
-2.12483 -11.5284
-4.25382 -13.0015
-4.25382 -13.0015
-4.25382 -13.0015
-4.33823 -13.9321
-1.86885 -13.4461
-1.86885 -13.4461
-1.20347 -14.001
-2.41775 -13.2331
-2.41775 -13.2331
-3.38189 -13.6146
-4.38194 -13.1365
-3.58912 -11.956
-3.58912 -11.956
-1.56699 -10.2271
2.74393 -11.923
2.74393 -11.923
2.74393 -11.923
2.74393 -11.923
2.74393 -11.923
2.74393 -11.923
2.74393 -11.923
0.0306612 -10.8643
-1.43114 -10.902
-1.43114 -10.902
-2.00449 -10.3228
-2.85267 -9.81351
-1.56712 -9.94489
-2.25343 -9.71457
-0.0146567 -10.6639
2.23205 -11.671
2.23205 -11.671
2.23205 -11.671
-0.733852 -10.4966
1.1832 -11.5135
1.1832 -11.5135
0.552182 -10.7954
0.552182 -10.7954
0.552182 -10.7954
0.552182 -10.7954
-1.87216 -9.82064
-3.29742 -9.57129
-3.07624 -9.74288
-2.73501 -10.324
-2.73501 -10.324
-2.73501 -10.324
-3.02815 -10.6865
-3.45858 -11.5951
-3.45858 -11.5951
-3.45858 -11.5951
-3.70952 -10.3199
-3.70952 -10.3199
-2.96233 -10.9546
-1.35878 -10.3786
3.0551 -12.3422
0.987428 -10.9719
-1.11652 -10.3803
-1.11652 -10.3803
-1.11652 -10.3803
-1.28062 -10.7173
-1.28062 -10.7173
-1.28062 -10.7173
-1.28062 -10.7173
-1.28062 -10.7173
-1.28062 -10.7173
-0.476389 -10.9545
-0.476389 -10.9545
-0.476389 -10.9545
-0.476389 -10.9545
-0.476389 -10.9545
5.26268 -12.9193
-1.89442 -9.92085
-1.89442 -9.92085
-1.47169 -10.0489
-1.9898 -12.2536
-3.36844 -10.7593
-3.77058 -10.8568
-3.77058 -10.8568
-3.86507 -9.68731
-3.86507 -9.68731
-3.98068 -9.89631
-3.57768 -10.2235
-3.57768 -10.2235
-4.5469 -10.9837
-4.5469 -10.9837
-4.30316 -10.3148
-3.71001 -10.7274
-3.71001 -10.7274
-4.08942 -10.6393
-3.37285 -10.2968
-3.37285 -10.2968
-3.73188 -10.311
-4.25141 -11.0286
-4.7046 -12.1088
-4.7046 -12.1088
-3.69305 -11.0879
-3.01183 -10.8437
-3.7515 -11.0643
-3.7515 -11.0643
-4.06274 -11.4205
-4.06274 -11.4205
-4.06274 -11.4205
-4.47719 -13.6697
-4.47719 -13.6697
-4.11937 -11.8014
-4.11937 -11.8014
-4.11937 -11.8014
-4.62312 -11.1649
-4.665 -10.4793
-4.28547 -10.0124
-4.21422 -10.0247
-4.21422 -10.0247
-4.21422 -10.0247
-4.21422 -10.0247
-4.21422 -10.0247
-4.21422 -10.0247
-3.87853 -9.86598
-2.54121 -9.73306
-2.40643 -9.85657
-0.549694 -10.4138
-2.57625 -9.83307
-3.08526 -9.85482
-2.49472 -10.0059
-2.75135 -9.68199
-2.75135 -9.68199
-2.72356 -10.5599
-2.72356 -10.5599
-2.72356 -10.5599
-2.769 -11.6558
-3.51613 -10.8341
-3.21321 -10.9415
-3.21321 -10.9415
-3.21321 -10.9415
-4.48126 -12.8697
-4.53896 -13.1713
-4.53896 -13.1713
-3.20434 -11.2052
-3.20434 -11.2052
-3.20434 -11.2052
-3.6048 -10.6384
-2.95775 -10.0276
-2.95775 -10.0276
-2.95775 -10.0276
-2.95775 -10.0276
-2.41917 -9.69507
-1.83488 -9.87688
-1.83488 -9.87688
0.742875 -10.9259
1.52295 -12.0989
0.774307 -12.3374
0.774307 -12.3374
-2.60926 -10.2666
-2.93659 -10.3208
-3.04288 -10.6892
-1.65386 -10.0114
-1.34735 -10.2672
-2.66535 -9.60271
1.2273 -11.2451
-1.11144 -10.2455
-0.0436638 -10.5826
-1.06767 -11.3086
-1.81322 -13.3505
2.96312 -15.4537
2.96312 -15.4537
2.96312 -15.4537
2.96312 -15.4537
2.96312 -15.4537
-2.36707 -14.9418
-3.30428 -12.4115
-2.34596 -14.4784
-2.34596 -14.4784
-2.34596 -14.4784
-5.00238 -13.7452
-5.00238 -13.7452
-5.45969 -16.4452
-5.14047 -13.0759
-4.65815 -12.546
-4.06971 -11.1648
-4.64597 -15.1154
-3.67816 -11.022
-3.67816 -11.022
-3.67816 -11.022
-3.67816 -11.022
-3.46434 -10.2773
-3.46434 -10.2773
-4.19463 -11.6235
-2.99735 -11.8604
-2.99735 -11.8604
-2.99735 -11.8604
-2.99735 -11.8604
-2.14315 -11.0327
2.58504 -12.572
2.58504 -12.572
2.58504 -12.572
2.58504 -12.572
2.58504 -12.572
2.58504 -12.572
2.58504 -12.572
4.53113 -13.1406
4.53113 -13.1406
4.53113 -13.1406
0.982457 -12.7012
0.350254 -12.3276
-2.616 -10.5201
-3.51539 -10.1175
-3.51539 -10.1175
-3.10727 -9.73557
-2.19838 -10.2853
-2.59396 -10.136
-3.85221 -11.0343
-3.88811 -10.428
-2.77605 -9.94176
-2.77605 -9.94176
-2.62689 -9.92413
-4.0365 -9.97439
-3.51113 -11.4265
-2.39341 -10.5299
-1.74984 -10.8952
-1.51145 -10.7187
-2.22058 -9.85089
1.41116 -11.2552
-2.53266 -10.0461
-1.15386 -11.6122
-3.44646 -10.5031
-3.44646 -10.5031
-2.65694 -11.0971
0.656361 -11.8131
-1.49308 -10.6987
-1.49308 -10.6987
-1.49308 -10.6987
-1.49308 -10.6987
1.08817 -11.7414
1.66791 -11.4693
1.66791 -11.4693
-0.373108 -10.7247
1.21848 -13.4654
-2.75966 -11.2882
0.0302248 -10.935
-1.00167 -10.1439
-1.99821 -10.0916
-2.00293 -10.4651
-2.41636 -11.6654
-2.41636 -11.6654
-0.473037 -14.8767
-0.473037 -14.8767
-0.473037 -14.8767
-1.77825 -11.5339
-0.803358 -11.1585
1.97555 -12.3724
1.97555 -12.3724
-2.23074 -10.3476
-0.531309 -11.9085
-2.71414 -9.80482
-2.16857 -9.91685
-0.781541 -10.7418
0.19222 -11.5418
-0.844863 -10.2195
-0.0797532 -11.0543
-0.0797532 -11.0543
-0.0797532 -11.0543
-0.0797532 -11.0543
-0.0797532 -11.0543
-0.485916 -10.9409
-0.485916 -10.9409
-0.485916 -10.9409
-0.485916 -10.9409
-0.798939 -11.5312
-2.30461 -10.127
1.06979 -11.3499
1.06979 -11.3499
6.77408 -13.514
6.77408 -13.514
-0.170105 -11.116
-0.170105 -11.116
-0.170105 -11.116
5.4936 -13.0521
0.565733 -10.7913
1.0999 -11.3344
1.0999 -11.3344
0.0724604 -11.0629
-0.50775 -11.2245
0.808787 -11.9468
0.808787 -11.9468
0.808787 -11.9468
2.48632 -13.426
-1.56596 -11.3365
0.500131 -13.9165
0.500131 -13.9165
0.500131 -13.9165
-0.339446 -12.9445
-0.339446 -12.9445
-3.29704 -10.4069
-0.5505 -10.8856
-0.5505 -10.8856
-0.5505 -10.8856
-2.01509 -10.6656
-2.01509 -10.6656
-3.06072 -11.0007
-4.27716 -14.2236
-3.56087 -12.4532
-3.92759 -10.3314
-3.92759 -10.3314
-4.3779 -10.0676
-4.88223 -12.9394
-5.42688 -13.0699
-5.42688 -13.0699
-4.99569 -12.3144
-4.99569 -12.3144
-4.01993 -12.604
-2.84564 -11.2313
-4.71905 -11.1884
-4.1302 -10.0131
-4.1302 -10.0131
-4.32463 -10.3439
-4.72992 -10.4439
-5.34745 -11.5614
-5.34745 -11.5614
-5.40331 -12.6603
-4.69244 -11.7317
-3.27946 -12.7498
-3.51092 -12.3075
-4.01111 -12.5964
-4.01111 -12.5964
-4.03943 -12.566
-3.12579 -11.7385
-3.12579 -11.7385
-1.94886 -11.726
-1.94886 -11.726
-2.93538 -10.744
-2.73091 -10.0934
-2.73091 -10.0934
-2.38689 -10.1285
-1.95202 -9.91834
-1.79837 -10.4575
-1.79837 -10.4575
-2.47755 -10.2555
-2.47755 -10.2555
-2.47755 -10.2555
-2.719 -10.3691
-4.36385 -10.6443
-3.80147 -10.3793
-3.61845 -9.60603
-3.43469 -10.0431
-3.47884 -10.0067
-3.32241 -10.2979
-1.23926 -11.1399
-1.23926 -11.1399
-0.884098 -10.8274
-0.884098 -10.8274
-0.884098 -10.8274
-1.52783 -11.0878
0.624491 -13.5114
0.624491 -13.5114
4.30101 -13.6973
4.30101 -13.6973
-1.47196 -10.7342
-1.47196 -10.7342
-3.48707 -9.811
-1.69238 -10.3945
-0.193467 -10.7015
-1.85007 -10.4841
-1.80484 -9.99837
-2.02251 -9.81403
-2.02251 -9.81403
-1.51004 -10.1231
-0.338624 -10.9153
-1.71857 -12.0844
0.378332 -12.7109
-0.898232 -12.3434
-0.898232 -12.3434
6.05977 -14.3288
2.38973 -13.9433
0.0164682 -12.0964
0.0164682 -12.0964
-0.746224 -12.7126
4.46769 -15.9685
1.98795 -14.763
-0.300965 -11.6652
-2.52207 -10.3779
-0.537422 -10.564
1.88521 -11.4998
-2.40576 -9.65945
-0.685133 -10.6161
-0.685133 -10.6161
-1.23578 -11.4368
-1.23578 -11.4368
-2.7119 -10.3042
-2.7119 -10.3042
-2.7119 -10.3042
-1.44313 -10.9653
-1.44313 -10.9653
-1.93653 -9.86313
-1.93653 -9.86313
-2.67757 -9.62813
-3.29556 -10.0993
-3.29556 -10.0993
-3.41712 -9.8247
-3.06424 -9.65988
-3.49331 -9.72691
-3.49331 -9.72691
-3.49331 -9.72691
-3.13029 -10.0687
-2.71695 -9.64673
-2.07314 -9.85038
-2.07314 -9.85038
-2.07314 -9.85038
-2.07314 -9.85038
-0.565916 -11.59
-2.22221 -11.5594
-2.22221 -11.5594
-0.214357 -11.4573
-0.214357 -11.4573
-0.214357 -11.4573
-2.18091 -9.82517
-2.18091 -9.82517
-2.18091 -9.82517
1.92612 -13.7206
1.92612 -13.7206
1.92612 -13.7206
1.92612 -13.7206
4.33535 -15.293
0.919372 -13.1851
-2.64269 -13.5775
1.53501 -16.5006
1.53501 -16.5006
1.53501 -16.5006
-2.07948 -14.6846
-2.96965 -12.4577
-1.21926 -12.2698
-2.1989 -11.4264
-2.1989 -11.4264
-2.1989 -11.4264
-2.1989 -11.4264
-2.44593 -11.2806
-2.44593 -11.2806
-3.9988 -10.9283
-2.34527 -9.81502
-2.34527 -9.81502
-2.34527 -9.81502
-2.90263 -10.4696
-2.90263 -10.4696
-3.32932 -10.5866
-3.52342 -10.7182
-3.52342 -10.7182
-2.10925 -11.3123
-2.10925 -11.3123
-3.66034 -11.025
-2.5758 -9.91088
-2.5758 -9.91088
-1.06486 -10.3647
-1.27659 -10.1569
-2.84426 -10.2494
-2.84426 -10.2494
-2.84426 -10.2494
-1.77585 -10.7181
-1.4564 -11.4484
-1.4564 -11.4484
-1.4564 -11.4484
-0.490518 -11.6479
-0.342105 -11.7905
0.0453673 -12.3519
-0.754162 -11.0675
0.057519 -11.2289
0.057519 -11.2289
0.057519 -11.2289
0.135276 -11.9868
0.126223 -11.6898
0.126223 -11.6898
-1.99016 -10.6927
-1.19366 -11.4186
-1.19366 -11.4186
-0.270218 -11.1449
-3.07305 -10.2111
-3.49239 -9.91237
-3.35579 -9.86469
-3.54007 -10.3012
-3.54007 -10.3012
-2.6981 -10.723
-2.6981 -10.723
-2.6981 -10.723
-2.52125 -11.8461
-3.58602 -10.6458
-3.18324 -10.9878
-3.18324 -10.9878
-3.40344 -9.90608
-4.46772 -10.9598
-4.46772 -10.9598
-4.93061 -10.6639
-4.93061 -10.6639
-4.39528 -10.1815
-4.15266 -9.88981
-4.15266 -9.88981
-4.15266 -9.88981
-4.15266 -9.88981
-4.15266 -9.88981
-4.26137 -10.0172
-4.09955 -9.82858
-2.47935 -9.66136
-2.47935 -9.66136
-2.7758 -9.69039
-2.7758 -9.69039
-3.82817 -10.8678
-3.41305 -10.3666
-3.41305 -10.3666
-3.41305 -10.3666
-2.35874 -11.0936
0.776058 -12.4417
0.776058 -12.4417
0.776058 -12.4417
0.776058 -12.4417
-3.06074 -10.49
-3.06074 -10.49
-3.7969 -10.6102
-3.7969 -10.6102
-3.7969 -10.6102
-3.84364 -9.97978
-3.84364 -9.97978
-3.6406 -9.92195
-3.5135 -9.59655
-3.94901 -9.78467
-4.03117 -11.2936
-4.03117 -11.2936
-4.03117 -11.2936
-4.03117 -11.2936
-4.25224 -10.4304
-4.25224 -10.4304
-3.79199 -9.81479
-2.93766 -10.1977
-2.72123 -10.1644
-2.72123 -10.1644
-2.72123 -10.1644
-1.94798 -9.84268
-1.82643 -9.84974
-1.82643 -9.84974
-2.30802 -10.1454
-2.30802 -10.1454
-0.445752 -10.7436
-2.92969 -11.11
-2.92969 -11.11
-1.61402 -11.2536
-1.88445 -10.8839
-3.56026 -10.6879
-3.57217 -10.8098
-2.68534 -10.7055
1.29772 -12.1011
0.160324 -10.8865
0.160324 -10.8865
0.160324 -10.8865
5.15016 -13.0534
5.15016 -13.0534
-0.244612 -11.9664
-2.41869 -12.5083
-2.61598 -10.9887
-2.61598 -10.9887
-2.61598 -10.9887
-2.41067 -14.6888
-2.93011 -14.6852
-2.93011 -14.6852
-2.93011 -14.6852
-4.79271 -12.6052
-4.16975 -10.371
-2.83727 -9.77566
-3.59168 -9.68358
-3.99107 -9.90395
-4.30546 -10.0043
-4.30546 -10.0043
-4.93483 -10.5145
-4.93483 -10.5145
-4.61217 -10.4667
-4.43557 -10.1928
-4.76607 -10.641
-3.97377 -9.80975
-3.97377 -9.80975
-3.81702 -9.68355
-3.05682 -9.58612
-3.00825 -10.1628
-3.00825 -10.1628
-3.21502 -9.85546
-3.21502 -9.85546
-2.77624 -9.57969
-1.43649 -10.1996
-1.43649 -10.1996
-1.43649 -10.1996
-2.77675 -10.0324
-1.82284 -10.2285
-1.82284 -10.2285
-1.44765 -10.3978
-1.44765 -10.3978
-1.3574 -10.5862
-1.3574 -10.5862
-1.3574 -10.5862
-1.3574 -10.5862
-2.01653 -10.3407
-2.1045 -9.90924
-2.1045 -9.90924
-2.1045 -9.90924
-1.54407 -10.5259
0.19811 -11.0002
-1.64502 -9.94407
-2.8401 -9.62827
-3.69183 -9.88187
-3.70659 -9.82214
-3.14636 -9.72624
-2.69851 -9.64713
-2.01004 -10.7128
-3.22041 -9.69099
-3.22041 -9.69099
-3.3974 -11.1222
-3.3974 -11.1222
-3.3974 -11.1222
-3.65231 -10.1027
-2.67221 -10.1333
-3.13863 -10.5872
-4.55743 -10.6245
-4.36051 -10.3495
-4.5932 -10.4205
-5.05233 -10.9308
-5.37497 -11.3543
-5.48711 -11.5837
-5.48711 -11.5837
-5.83702 -11.9841
-5.60379 -11.7497
-5.60379 -11.7497
-5.59898 -11.7403
-3.8572 -9.81009
-3.8572 -9.81009
-3.79499 -9.74944
-3.96187 -9.86974
-3.96187 -9.86974
-3.38352 -10.0202
0.0816516 -11.3973
4.59306 -13.7347
4.59306 -13.7347
4.59306 -13.7347
1.85311 -12.2546
-2.01325 -10.0201
-2.06329 -9.90629
-3.20754 -9.71355
